osmid,lanes,name,infra_type,oneway,reversed,length,rfid_c,rfid,avgspeed,time,ref,maxspeed,access,F_EV1_mi,F_EV1_ma,F_EV1_me,F_EV1_fr,road_type,lanes_copy,dam_EV1_al
126439330,2.0,15th Avenue North,residential,False,False,19.719,1498,785,47.0,0.0,None,None,None,1.2300000190734863,1.5800000429153442,1.4325000047683716,1.0,other,2.0,4358.0
126439330,2.0,15th Avenue North,residential,False,True,20.218,1499,941,47.0,0.0,None,None,None,1.5800000429153442,1.659999966621399,1.6266667048136394,1.0,other,2.0,4877.0
126439330,2.0,15th Avenue North,residential,False,False,19.709,1500,785,47.0,0.0,None,None,None,1.2300000190734863,1.5099999904632568,1.3324999809265137,1.0,other,2.0,4071.0
126439330,2.0,15th Avenue North,residential,False,True,19.719,1501,941,47.0,0.0,None,None,None,1.2300000190734863,1.5800000429153442,1.4325000047683716,1.0,other,2.0,4358.0
126439330,2.0,15th Avenue North,residential,False,False,24.923,1502,785,47.0,0.001,None,None,None,0.8600000143051147,1.3600000143051147,1.1150000095367432,1.0,other,2.0,4363.0
126439330,2.0,15th Avenue North,residential,False,True,19.709,1503,941,47.0,0.0,None,None,None,1.2300000190734863,1.5099999904632568,1.3324999809265137,1.0,other,2.0,4071.0
126439330,2.0,15th Avenue North,residential,False,False,22.162,1504,785,47.0,0.0,None,None,None,0.8199999928474426,1.190000057220459,0.9624999761581421,1.0,other,2.0,3401.0
126439330,2.0,15th Avenue North,residential,False,True,24.923,1505,941,47.0,0.001,None,None,None,0.8600000143051147,1.3600000143051147,1.1150000095367432,1.0,other,2.0,4363.0
126439330,2.0,15th Avenue North,residential,False,False,20.342,1506,785,47.0,0.0,None,None,None,0.7799999713897705,0.8199999928474426,0.7933332920074463,1.0,other,2.0,2671.0
126439330,2.0,15th Avenue North,residential,False,True,22.162,1507,941,47.0,0.0,None,None,None,0.8199999928474426,1.190000057220459,0.9624999761581421,1.0,other,2.0,3401.0
126439330,2.0,15th Avenue North,residential,False,False,19.292,1508,785,47.0,0.0,None,None,None,0.6899999976158142,0.949999988079071,0.8159999847412109,1.0,other,2.0,2590.0
126439330,2.0,15th Avenue North,residential,False,True,20.342,1509,941,47.0,0.0,None,None,None,0.7799999713897705,0.8199999928474426,0.7933332920074463,1.0,other,2.0,2671.0
126439330,2.0,15th Avenue North,residential,False,False,27.063,1510,785,47.0,0.001,None,None,None,0.550000011920929,0.7799999713897705,0.6739999771118164,1.0,other,2.0,3129.0
126439330,2.0,15th Avenue North,residential,False,True,19.292,1511,941,47.0,0.0,None,None,None,0.6899999976158142,0.949999988079071,0.8159999847412109,1.0,other,2.0,2590.0
126439330,2.0,15th Avenue North,residential,False,False,33.788,1512,940,47.0,0.001,None,None,None,0.10999999940395355,0.23000000417232513,0.18000000715255737,0.6673984188231683,other,2.0,753.0
126439330,2.0,15th Avenue North,residential,False,True,29.146,1513,244,47.0,0.001,None,None,None,0.23000000417232513,0.6100000143051147,0.3799999952316284,1.0,other,2.0,2056.0
126439330,2.0,15th Avenue North,residential,False,False,32.932,1514,940,47.0,0.001,None,None,None,,,,0.0,other,2.0,
126439330,2.0,15th Avenue North,residential,False,True,33.788,1515,244,47.0,0.001,None,None,None,0.10999999940395355,0.23000000417232513,0.18000000715255737,0.6673984188231683,other,2.0,753.0
126439330,2.0,15th Avenue North,residential,False,False,209.371,1516,940,47.0,0.004,None,None,None,,,,0.0,other,2.0,
126439330,2.0,15th Avenue North,residential,False,True,32.932,1517,244,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10887736,2.0,North 15th Street,residential,False,False,5.072,1518,184,47.0,0.0,None,None,None,0.18000000715255737,0.3400000035762787,0.25999999046325684,1.0,other,2.0,245.0
10887736,2.0,North 15th Street,residential,False,True,5.093,1519,1032,47.0,0.0,None,None,None,0.15000000596046448,0.3400000035762787,0.24500000476837158,1.0,other,2.0,232.0
10887736,2.0,North 15th Street,residential,False,False,16.251,1520,1031,47.0,0.0,None,None,None,0.17000000178813934,0.17000000178813934,0.17000000178813934,0.16071427212745748,other,2.0,82.0
10887736,2.0,North 15th Street,residential,False,True,18.359,1521,601,47.0,0.0,None,None,None,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.2982179950996234,other,2.0,183.0
10888724,2.0,Sable Palm Lane,residential,False,False,18.34,1522,471,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10888724,2.0,Sable Palm Lane,residential,False,True,110.726,1523,976,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10888724,2.0,Sable Palm Lane,residential,False,True,18.34,1524,976,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10888754,2.0,5th Avenue North,residential,False,False,9.287,1525,1154,47.0,0.0,None,None,None,1.5700000524520874,1.5800000429153442,1.5750000476837158,1.0,other,2.0,2201.0
10888754,2.0,5th Avenue North,residential,False,True,6.454,1526,863,47.0,0.0,None,None,None,1.5700000524520874,1.5700000524520874,1.5700000524520874,1.0,other,2.0,1527.0
351669862,2.0,North 5th Street,residential,False,False,104.348,1527,977,47.0,0.002,None,None,None,1.4299999475479126,1.659999966621399,1.5361539400540865,1.0,other,2.0,24394.0
351669862,2.0,North 5th Street,residential,False,True,104.309,1528,978,47.0,0.002,None,None,None,1.399999976158142,1.6699999570846558,1.559230951162485,1.0,other,2.0,24584.0
444563942,2.0,5th Avenue North,residential,False,False,106.436,1529,979,47.0,0.002,None,None,None,0.8100000023841858,1.659999966621399,1.3106666564941407,1.0,other,2.0,21647.0
444563942,2.0,5th Avenue North,residential,False,True,105.888,1530,980,47.0,0.002,None,None,None,1.659999966621399,2.0199999809265137,1.882666524251302,1.0,other,2.0,27778.0
10888756,2.0,5th Avenue North,residential,False,False,19.452,1531,188,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,True,13.504,1532,981,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,False,32.149,1533,188,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,True,19.452,1534,981,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,False,24.715,1535,188,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,True,32.149,1536,981,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,False,36.183,1537,188,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,True,24.715,1538,981,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,True,36.183,1539,981,47.0,0.001,None,None,None,,,,0.0,other,2.0,
83591037,2.0,5th Avenue South,residential,False,False,8.179,1540,982,47.0,0.0,None,None,None,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.0,other,2.0,2083.0
10888853,2.0,13th Street North,residential,False,False,113.354,1541,983,47.0,0.002,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,False,50.168,1542,985,47.0,0.001,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,True,77.021,1543,984,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10888853,2.0,13th Street North,residential,False,True,84.781,1544,986,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10889302,2.0,3rd Avenue North,residential,False,False,18.397,1545,987,47.0,0.0,None,None,None,1.590000033378601,1.6299999952316284,1.6166666348775227,1.0,other,2.0,4423.0
351669862,2.0,North 5th Street,residential,False,False,52.963,1546,988,47.0,0.001,None,None,None,1.440000057220459,1.5499999523162842,1.4725000858306885,1.0,other,2.0,12013.0
351669862,2.0,North 5th Street,residential,False,True,18.695,1547,989,47.0,0.0,None,None,None,1.3600000143051147,1.4800000190734863,1.4200000762939453,1.0,other,2.0,4098.0
444454418,2.0,3rd Avenue North,residential,False,False,34.306,1548,990,47.0,0.001,None,None,None,1.409999966621399,1.4900000095367432,1.4539999961853027,1.0,other,2.0,7689.0
444454418,2.0,3rd Avenue North,residential,False,True,15.327,1549,991,47.0,0.0,None,None,None,1.4800000190734863,1.6699999570846558,1.5700000524520874,1.0,other,2.0,3626.0
10889306,2.0,3rd Avenue North,residential,False,False,24.297,1550,554,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,21.615,1551,992,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,False,13.461,1552,554,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,24.297,1553,992,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,False,27.077,1554,554,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,15.573,1555,992,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,False,24.409,1556,554,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,24.614,1557,992,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,False,31.379,1558,554,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,24.409,1559,992,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,31.379,1560,992,47.0,0.001,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,False,6.662,1561,993,47.0,0.0,None,None,None,1.4199999570846558,1.4199999570846558,1.4199999570846558,1.0,other,2.0,1460.0
1391546112,2.0,18th Avenue North,residential,False,False,7.956,1562,994,47.0,0.0,None,None,None,1.3899999856948853,1.3899999856948853,1.3899999856948853,1.0,other,2.0,1710.0
683228856,2.0,3rd Avenue South,residential,False,False,9.755,1563,995,47.0,0.0,None,None,None,2.319999933242798,2.4800000190734863,2.4133334159851074,1.0,other,2.0,2853.0
10894908,2.0,South 8th Street,residential,False,False,24.453,1564,998,47.0,0.001,None,None,None,0.7900000214576721,0.8299999833106995,0.8100000222524008,1.0,other,2.0,3264.0
10894908,2.0,South 8th Street,residential,False,True,53.355,1565,996,47.0,0.001,None,None,None,0.7099999785423279,0.8399999737739563,0.781428609575544,1.0,other,2.0,6921.0
122483551,2.0,3rd Avenue South,residential,False,False,108.039,1566,999,47.0,0.002,None,None,None,0.2199999988079071,0.8299999833106995,0.5587499737739563,1.0,other,2.0,10859.0
122483551,2.0,3rd Avenue South,residential,False,True,106.604,1567,997,47.0,0.002,None,None,None,0.8299999833106995,1.0700000524520874,0.9749999727521624,1.0,other,2.0,16536.0
10889752,2.0,North 11th Avenue,residential,False,False,41.576,1568,1000,47.0,0.001,None,None,None,0.10999999940395355,0.20000000298023224,0.16500000158945718,1.0,other,2.0,1273.0
10890807,2.0,Patricia Lane,residential,False,False,15.643,1569,631,47.0,0.0,None,None,None,1.309999942779541,1.3200000524520874,1.3166667620340984,1.0,other,2.0,3195.0
10890807,2.0,Patricia Lane,residential,False,True,59.991,1570,68,47.0,0.001,None,None,None,1.1799999475479126,1.3200000524520874,1.234285763331822,1.0,other,2.0,11538.0
10890807,2.0,Patricia Lane,residential,False,False,9.474,1571,631,47.0,0.0,None,None,None,1.2699999809265137,1.340000033378601,1.3100001017252605,1.0,other,2.0,1926.0
10890807,2.0,Patricia Lane,residential,False,True,15.643,1572,68,47.0,0.0,None,None,None,1.309999942779541,1.3200000524520874,1.3166667620340984,1.0,other,2.0,3195.0
10890807,2.0,Patricia Lane,residential,False,False,12.671,1573,67,47.0,0.0,None,None,None,1.2300000190734863,1.340000033378601,1.2766666412353516,1.0,other,2.0,2515.0
10890807,2.0,Patricia Lane,residential,False,True,9.772,1574,897,47.0,0.0,None,None,None,1.340000033378601,1.340000033378601,1.340000033378601,1.0,other,2.0,2029.0
10890807,2.0,Patricia Lane,residential,False,False,11.829,1575,67,47.0,0.0,None,None,None,1.2599999904632568,1.3200000524520874,1.2899999618530273,1.0,other,2.0,2370.0
10890807,2.0,Patricia Lane,residential,False,True,12.671,1576,897,47.0,0.0,None,None,None,1.2300000190734863,1.340000033378601,1.2766666412353516,1.0,other,2.0,2515.0
10890807,2.0,Patricia Lane,residential,False,False,9.514,1577,67,47.0,0.0,None,None,None,1.2100000381469727,1.3200000524520874,1.2666667302449544,1.0,other,2.0,1874.0
10890807,2.0,Patricia Lane,residential,False,True,11.829,1578,897,47.0,0.0,None,None,None,1.2599999904632568,1.3200000524520874,1.2899999618530273,1.0,other,2.0,2370.0
10890807,2.0,Patricia Lane,residential,False,False,11.266,1579,67,47.0,0.0,None,None,None,1.2699999809265137,1.2799999713897705,1.2733333110809326,1.0,other,2.0,2230.0
10890807,2.0,Patricia Lane,residential,False,True,9.514,1580,897,47.0,0.0,None,None,None,1.2100000381469727,1.3200000524520874,1.2666667302449544,1.0,other,2.0,1874.0
10890807,2.0,Patricia Lane,residential,False,False,9.022,1581,67,47.0,0.0,None,None,None,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.0,other,2.0,1795.0
10890807,2.0,Patricia Lane,residential,False,True,11.266,1582,897,47.0,0.0,None,None,None,1.2699999809265137,1.2799999713897705,1.2733333110809326,1.0,other,2.0,2230.0
10890807,2.0,Patricia Lane,residential,False,False,9.196,1583,67,47.0,0.0,None,None,None,1.2000000476837158,1.2999999523162842,1.2599999904632568,1.0,other,2.0,1803.0
10890807,2.0,Patricia Lane,residential,False,True,9.022,1584,897,47.0,0.0,None,None,None,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.0,other,2.0,1795.0
10890807,2.0,Patricia Lane,residential,False,False,10.326,1585,67,47.0,0.0,None,None,None,1.2699999809265137,1.2999999523162842,1.284999966621399,1.0,other,2.0,2062.0
10890807,2.0,Patricia Lane,residential,False,True,9.196,1586,897,47.0,0.0,None,None,None,1.2000000476837158,1.2999999523162842,1.2599999904632568,1.0,other,2.0,1803.0
10890807,2.0,Patricia Lane,residential,False,False,10.03,1587,67,47.0,0.0,None,None,None,1.2100000381469727,1.2699999809265137,1.2400000095367432,1.0,other,2.0,1937.0
10890807,2.0,Patricia Lane,residential,False,True,10.326,1588,897,47.0,0.0,None,None,None,1.2699999809265137,1.2999999523162842,1.284999966621399,1.0,other,2.0,2062.0
10890807,2.0,Patricia Lane,residential,False,False,14.402,1589,67,47.0,0.0,None,None,None,1.0299999713897705,1.309999942779541,1.1699999570846558,1.0,other,2.0,2636.0
10890807,2.0,Patricia Lane,residential,False,True,10.03,1590,897,47.0,0.0,None,None,None,1.2100000381469727,1.2699999809265137,1.2400000095367432,1.0,other,2.0,1937.0
10890807,2.0,Patricia Lane,residential,False,False,18.502,1591,67,47.0,0.0,None,None,None,1.0299999713897705,1.309999942779541,1.1800000667572021,1.0,other,2.0,3413.0
10890807,2.0,Patricia Lane,residential,False,True,14.402,1592,897,47.0,0.0,None,None,None,1.0299999713897705,1.309999942779541,1.1699999570846558,1.0,other,2.0,2636.0
10890807,2.0,Patricia Lane,residential,False,False,31.879,1593,67,47.0,0.001,None,None,None,1.2200000286102295,1.3200000524520874,1.2700000762939454,1.0,other,2.0,6296.0
10890807,2.0,Patricia Lane,residential,False,True,18.502,1594,897,47.0,0.0,None,None,None,1.0299999713897705,1.309999942779541,1.1800000667572021,1.0,other,2.0,3413.0
10890807,2.0,Patricia Lane,residential,False,False,94.624,1595,67,47.0,0.002,None,None,None,1.0800000429153442,1.6200000047683716,1.3176923898550181,1.0,other,2.0,19341.0
10890807,2.0,Patricia Lane,residential,False,True,31.879,1596,897,47.0,0.001,None,None,None,1.2200000286102295,1.3200000524520874,1.2700000762939454,1.0,other,2.0,6296.0
10890807,2.0,Patricia Lane,residential,False,False,40.889,1597,896,47.0,0.001,None,None,None,1.090000033378601,1.649999976158142,1.3833333651224773,1.0,other,2.0,8746.0
10890807,2.0,Patricia Lane,residential,False,True,38.014,1598,778,47.0,0.001,None,None,None,1.2200000286102295,1.649999976158142,1.4971427917480469,1.0,other,2.0,8758.0
10890807,2.0,Patricia Lane,residential,False,False,18.336,1599,896,47.0,0.0,None,None,None,1.0099999904632568,1.1200000047683716,1.0733334223429363,1.0,other,2.0,3099.0
10890807,2.0,Patricia Lane,residential,False,True,40.889,1600,778,47.0,0.001,None,None,None,1.090000033378601,1.649999976158142,1.3833333651224773,1.0,other,2.0,8746.0
10890807,2.0,Patricia Lane,residential,False,False,50.964,1601,777,47.0,0.001,None,None,None,0.6000000238418579,0.7699999809265137,0.7099999700273786,1.0,other,2.0,6134.0
10890807,2.0,Patricia Lane,residential,False,True,53.055,1602,937,47.0,0.001,None,None,None,0.5699999928474426,1.0099999904632568,0.8100000023841858,1.0,other,2.0,7081.0
10890807,2.0,Patricia Lane,residential,False,False,36.707,1603,777,47.0,0.001,None,None,None,0.6100000143051147,0.7599999904632568,0.6733333269755045,1.0,other,2.0,4241.0
10890807,2.0,Patricia Lane,residential,False,True,50.964,1604,937,47.0,0.001,None,None,None,0.6000000238418579,0.7699999809265137,0.7099999700273786,1.0,other,2.0,6134.0
10890807,2.0,Patricia Lane,residential,False,False,52.68,1605,777,47.0,0.001,None,None,None,0.4300000071525574,0.6800000071525574,0.5862499475479126,1.0,other,2.0,5485.0
10890807,2.0,Patricia Lane,residential,False,True,36.707,1606,937,47.0,0.001,None,None,None,0.6100000143051147,0.7599999904632568,0.6733333269755045,1.0,other,2.0,4241.0
10892377,2.0,Foss Lane,residential,False,True,43.942,1607,1001,47.0,0.001,None,None,None,0.49000000953674316,0.6600000262260437,0.5633333524068197,1.0,other,2.0,4443.0
10893179,2.0,Grove Street,residential,False,False,91.371,1608,1002,47.0,0.002,None,None,None,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.10985327433058062,other,2.0,298.0
10895625,2.0,18th Avenue North,residential,False,False,89.695,1609,1003,47.0,0.002,None,None,None,0.05000000074505806,0.3799999952316284,0.1949999729792277,1.0,other,2.0,3246.0
10895625,2.0,18th Avenue North,residential,False,True,79.205,1610,1004,47.0,0.002,None,None,None,0.07000000029802322,0.25999999046325684,0.1350000023841858,1.0,other,2.0,1985.0
10894360,2.0,Lower 4th Avenue North,residential,False,False,32.178,1611,355,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10894360,2.0,Lower 4th Avenue North,residential,False,True,46.926,1612,1005,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10894360,2.0,Lower 4th Avenue North,residential,False,False,35.854,1613,355,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10894360,2.0,Lower 4th Avenue North,residential,False,True,32.178,1614,1005,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10894360,2.0,Lower 4th Avenue North,residential,False,True,35.854,1615,1005,47.0,0.001,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,False,106.61,1616,1006,47.0,0.002,None,None,None,0.9900000095367432,1.1699999570846558,1.0746665954589845,1.0,other,2.0,18040.0
83591046,2.0,8th Avenue North,residential,False,True,105.998,1617,1007,47.0,0.002,None,None,None,0.8299999833106995,1.2999999523162842,1.0066666920979819,1.0,other,2.0,16892.0
351669862,2.0,North 5th Street,residential,False,False,107.42,1618,1008,47.0,0.002,None,None,None,1.0,1.0800000429153442,1.0340000152587892,1.0,other,2.0,17544.0
351669862,2.0,North 5th Street,residential,False,True,52.033,1619,1009,47.0,0.001,None,None,None,1.0,1.1699999570846558,1.0671428271702357,1.0,other,2.0,8748.0
10894908,2.0,South 8th Street,residential,False,False,51.504,1620,1010,47.0,0.001,None,None,None,1.0099999904632568,1.149999976158142,1.0657142911638533,1.0,other,2.0,8648.0
10894908,2.0,South 8th Street,residential,False,True,56.575,1621,1011,47.0,0.001,None,None,None,0.5199999809265137,1.100000023841858,0.9414285932268415,1.0,other,2.0,8527.0
10897442,2.0,Shetter Avenue,residential,False,False,45.421,1622,1012,47.0,0.001,None,None,None,0.75,1.0499999523162842,0.8814285142081124,1.0,other,2.0,6488.0
10897442,2.0,Shetter Avenue,residential,False,True,61.352,1623,1013,47.0,0.001,None,None,None,0.8799999952316284,1.149999976158142,1.0111111534966364,1.0,other,2.0,9817.0
10894908,2.0,South 8th Street,residential,False,False,28.395,1624,998,47.0,0.001,None,None,None,0.75,0.8500000238418579,0.8020000457763672,1.0,other,2.0,3760.0
10894908,2.0,South 8th Street,residential,False,True,24.453,1625,379,47.0,0.001,None,None,None,0.7900000214576721,0.8299999833106995,0.8100000222524008,1.0,other,2.0,3264.0
10895625,2.0,18th Avenue North,residential,False,False,62.891,1626,967,47.0,0.001,None,None,None,0.10000000149011612,0.2800000011920929,0.17874999344348907,1.0,other,2.0,2086.0
10895625,2.0,18th Avenue North,residential,False,True,16.44,1627,1015,47.0,0.0,None,None,None,0.23999999463558197,0.2800000011920929,0.25333333015441895,1.0,other,2.0,773.0
10895625,2.0,18th Avenue North,residential,False,False,22.081,1628,1014,47.0,0.0,None,None,None,0.10000000149011612,0.3400000035762787,0.2475000023841858,1.0,other,2.0,1014.0
10895625,2.0,18th Avenue North,residential,False,True,62.891,1629,1015,47.0,0.001,None,None,None,0.10000000149011612,0.2800000011920929,0.17874999344348907,1.0,other,2.0,2086.0
10895626,2.0,18th Avenue North,residential,False,True,23.487,1630,1016,47.0,0.0,None,None,None,0.10000000149011612,0.33000001311302185,0.17250001430511475,1.0,other,2.0,752.0
10895625,2.0,18th Avenue North,residential,False,False,79.205,1631,1014,47.0,0.002,None,None,None,0.07000000029802322,0.25999999046325684,0.1350000023841858,1.0,other,2.0,1985.0
10895625,2.0,18th Avenue North,residential,False,True,22.081,1632,1004,47.0,0.0,None,None,None,0.10000000149011612,0.3400000035762787,0.2475000023841858,1.0,other,2.0,1014.0
10895626,2.0,18th Avenue North,residential,False,False,47.024,1633,787,47.0,0.001,None,None,None,1.25,1.75,1.4971427917480469,1.0,other,2.0,10834.0
10895626,2.0,18th Avenue North,residential,False,True,50.169,1634,945,47.0,0.001,None,None,None,1.6699999570846558,2.0799999237060547,1.877500057220459,1.0,other,2.0,13140.0
10895626,2.0,18th Avenue North,residential,False,False,13.42,1635,787,47.0,0.0,None,None,None,0.949999988079071,1.0099999904632568,0.9800000190734863,1.0,other,2.0,2091.0
10895626,2.0,18th Avenue North,residential,False,True,21.04,1636,945,47.0,0.0,None,None,None,1.0099999904632568,1.25,1.1180000305175781,1.0,other,2.0,3692.0
10895626,2.0,18th Avenue North,residential,False,False,77.11,1637,787,47.0,0.002,None,None,None,0.05999999865889549,0.49000000953674316,0.3055555555555556,0.8650886488133703,other,2.0,3783.0
10895626,2.0,18th Avenue North,residential,False,True,37.968,1638,945,47.0,0.001,None,None,None,0.49000000953674316,0.949999988079071,0.7599999904632568,1.0,other,2.0,4819.0
10895626,2.0,18th Avenue North,residential,False,False,7.818,1639,944,47.0,0.0,None,None,None,0.6299999952316284,0.6299999952316284,0.6299999952316284,1.0,other,2.0,859.0
10895626,2.0,18th Avenue North,residential,False,True,75.664,1640,971,47.0,0.002,None,None,None,0.05999999865889549,0.6299999952316284,0.2524999976158142,0.8166733192156566,other,2.0,2896.0
10895626,2.0,18th Avenue North,residential,False,False,8.885,1641,944,47.0,0.0,None,None,None,0.5899999737739563,0.6299999952316284,0.6100000143051147,1.0,other,2.0,953.0
10895626,2.0,18th Avenue North,residential,False,True,7.818,1642,971,47.0,0.0,None,None,None,0.6299999952316284,0.6299999952316284,0.6299999952316284,1.0,other,2.0,859.0
10895626,2.0,18th Avenue North,residential,False,False,15.739,1643,970,47.0,0.0,None,None,None,0.3700000047683716,0.5899999737739563,0.4933333396911621,1.0,other,2.0,1441.0
10895626,2.0,18th Avenue North,residential,False,True,12.351,1644,1016,47.0,0.0,None,None,None,0.5600000023841858,0.5899999737739563,0.5800000031789144,1.0,other,2.0,1276.0
10895626,2.0,18th Avenue North,residential,False,False,15.987,1645,970,47.0,0.0,None,None,None,0.4099999964237213,0.5199999809265137,0.44999996821085614,1.0,other,2.0,1335.0
10895626,2.0,18th Avenue North,residential,False,True,15.739,1646,1016,47.0,0.0,None,None,None,0.3700000047683716,0.5899999737739563,0.4933333396911621,1.0,other,2.0,1441.0
10895626,2.0,18th Avenue North,residential,False,False,12.82,1647,970,47.0,0.0,None,None,None,0.4000000059604645,0.44999998807907104,0.4233333269755046,1.0,other,2.0,1007.0
10895626,2.0,18th Avenue North,residential,False,True,15.987,1648,1016,47.0,0.0,None,None,None,0.4099999964237213,0.5199999809265137,0.44999996821085614,1.0,other,2.0,1335.0
10896738,2.0,Upper 4th Avenue North,residential,False,False,29.953,1649,356,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10896738,2.0,Upper 4th Avenue North,residential,False,True,28.4,1650,1017,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10896738,2.0,Upper 4th Avenue North,residential,False,False,30.959,1651,356,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10896738,2.0,Upper 4th Avenue North,residential,False,True,29.953,1652,1017,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10896738,2.0,Upper 4th Avenue North,residential,False,False,35.568,1653,356,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10896738,2.0,Upper 4th Avenue North,residential,False,True,30.959,1654,1017,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10896738,2.0,Upper 4th Avenue North,residential,False,True,35.568,1655,1017,47.0,0.001,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,False,95.629,1656,916,47.0,0.002,None,None,None,0.28999999165534973,0.8899999856948853,0.523571423121861,1.0,other,2.0,9170.0
83591046,2.0,8th Avenue North,residential,False,True,118.645,1657,408,47.0,0.003,None,None,None,0.8899999856948853,1.4299999475479126,1.2029412213493795,1.0,other,2.0,22280.0
10897442,2.0,Shetter Avenue,residential,False,False,41.456,1658,169,47.0,0.001,None,None,None,1.1699999570846558,2.1600000858306885,1.8637499809265137,1.0,other,2.0,10811.0
10897442,2.0,Shetter Avenue,residential,False,True,43.791,1659,1173,47.0,0.001,None,None,None,0.41999998688697815,1.1699999570846558,0.8166666825612386,0.5689077532188517,other,2.0,3347.0
435255811,5.0,Beach Boulevard,trunk,False,False,4.34,1660,29,56.0,0.0,US 90,35 mph,None,1.590000033378601,1.590000033378601,1.590000033378601,1.0,trunk,5.0,22900.0
435255811,5.0,Beach Boulevard,trunk,False,True,14.441,1661,32,56.0,0.0,US 90,35 mph,None,1.5399999618530273,1.590000033378601,1.5633333524068196,1.0,trunk,5.0,75495.0
10883898,2.0,Penman Road South,unclassified,False,False,17.662,1662,3,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,True,13.323,1663,891,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,False,14.547,1664,3,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,True,10.072,1665,891,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,False,20.105,1666,3,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,True,8.997,1667,891,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,False,12.53,1668,3,50.0,0.0,None,None,None,,,,0.0,other,2.0,
10883898,2.0,Penman Road South,unclassified,False,True,10.633,1669,891,50.0,0.0,None,None,None,,,,0.0,other,2.0,
86134302,2.0,Beach Boulevard,trunk,True,False,151.218,1670,4,56.0,0.003,US 90,35 mph,None,0.09000000357627869,0.5899999737739563,0.4078947619387978,1.0,trunk,2.0,126787.0
