u,v,key,osmid,highway,lanes,name,oneway,reversed,length,rfid_c,rfid,avgspeed,time,bridge,RP1_me,RP1_fr,RP100_me,RP100_fr,RP20_me,RP20_fr,dam_RP100_al_segments,dam_RP100_al,dam_RP20_al_segments,dam_RP20_al,dam_RP1_al_segments,dam_RP1_al,maxspeed,ref,access,junction
2912184937,2912184940,0,"[1024451499, 1024451500]",secondary,"['3', '1']",Washington Avenue,True,False,138.42134892783977,"[6429, 5859, 6439, 2783]",1409,56.0,0.002,nan,,0.0,0.2606250047683716,1.0,0.11874999105930328,0.4977416811756295,"[np.float64(657.0), np.float64(1225.0), np.float64(3159.0), np.float64(562.0)]",5603.0,"[np.float64(nan), np.float64(nan), np.float64(729.0), np.float64(261.0)]",990.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184940,2912184941,0,585412298,secondary,2,Washington Avenue,True,False,114.77749196430072,"[2787, 4780, 6246, 6228]",1412,56.0,0.002,nan,,0.0,0.32800000508626304,1.0,0.13083332777023315,0.867182885124506,"[np.float64(504.0), np.float64(6715.0), np.float64(874.0), np.float64(1279.0)]",9372.0,"[np.float64(90.0), np.float64(2231.0), np.float64(282.0), np.float64(625.0)]",3228.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184941,4242587804,0,11145748,residential,nan,12th Street,False,False,106.1144409522116,"[3150, 6222, 6224, 6254, 3125]",1509,43.0,0.002,nan,,0.0,0.36916665236155194,0.9308140359210745,0.25,0.5543866072669493,"[np.float64(1848.0), np.float64(160.0), np.float64(336.0), np.float64(1053.0), np.float64(2.0)]",3399.0,"[np.float64(982.0), np.float64(98.0), np.float64(184.0), np.float64(124.0), np.float64(nan)]",1388.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
2912184941,2912184942,0,585412298,secondary,2,Washington Avenue,True,False,136.33031768359263,"[6129, 6226, 2790]",1415,56.0,0.002,nan,,0.0,0.3818749785423279,1.0,0.15312498807907104,1.0,"[np.float64(614.0), np.float64(10973.0), np.float64(798.0)]",12385.0,"[np.float64(261.0), np.float64(4285.0), np.float64(356.0)]",4902.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184942,2912184943,0,585412298,secondary,2,Washington Avenue,True,False,138.11383946222338,"[4777, 6130, 6078, 2791]",1417,56.0,0.002,nan,,0.0,0.4256249964237213,1.0,0.19437500834465027,1.0,"[np.float64(11902.0), np.float64(976.0), np.float64(564.0), np.float64(663.0)]",14105.0,"[np.float64(5432.0), np.float64(466.0), np.float64(240.0), np.float64(304.0)]",6442.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184942,4243811221,0,660377261,residential,nan,13th Street,False,False,106.950898816131,"[3148, 6125, 6127, 3155, 3161, 4223]",1521,43.0,0.002,nan,,0.0,0.48384615091177136,1.0,0.2774999936421712,0.9189976809900114,"[np.float64(1187.0), np.float64(103.0), np.float64(310.0), np.float64(242.0), np.float64(2286.0), np.float64(1011.0)]",5139.0,"[np.float64(614.0), np.float64(30.0), np.float64(171.0), np.float64(12.0), np.float64(1331.0), np.float64(738.0)]",2896.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
2912184943,4243811949,0,585379250,residential,nan,14th Street,False,False,107.15053134972021,"[3170, 3175, 6092, 6074, 6076]",1525,43.0,0.002,nan,,0.0,0.35692310333251953,1.0,0.2150000035762787,0.6115813330371878,"[np.float64(129.0), np.float64(1898.0), np.float64(1144.0), np.float64(131.0), np.float64(365.0)]",3667.0,"[np.float64(nan), np.float64(959.0), np.float64(174.0), np.float64(70.0), np.float64(177.0)]",1380.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
2912184943,2912184946,0,585412298,secondary,2,Washington Avenue,True,False,170.89440251533284,"[3169, 3177, 3178, 2796, 2797, 3180, 6069, 4797, 6079]",1421,56.0,0.003,nan,,0.0,0.4784999847412109,1.0,0.24049999713897705,1.0,"[np.float64(889.0), np.float64(522.0), np.float64(1737.0), np.float64(579.0), np.float64(989.0), np.float64(1449.0), np.float64(746.0), np.float64(11665.0), np.float64(1047.0)]",19623.0,"[np.float64(485.0), np.float64(304.0), np.float64(1000.0), np.float64(250.0), np.float64(540.0), np.float64(826.0), np.float64(434.0), np.float64(5727.0), np.float64(432.0)]",9998.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184946,4243811220,0,11119625,residential,nan,Española Way,False,False,114.14711183312232,"[3152, 344, 6067, 6088]",1518,43.0,0.003,nan,,0.0,0.5299999530498798,1.0,0.3108333349227905,0.9357879804388829,"[np.float64(226.0), np.float64(2647.0), np.float64(440.0), np.float64(2317.0)]",5630.0,"[np.float64(12.0), np.float64(1807.0), np.float64(292.0), np.float64(1071.0)]",3182.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
2912184946,2912184947,0,828443512,secondary,2,Washington Avenue,True,False,71.23914934252926,"[2800, 4796, 6053, 6070]",1424,56.0,0.001,nan,,0.0,0.6512500047683716,1.0,0.4087499976158142,1.0,"[np.float64(924.0), np.float64(1848.0), np.float64(1155.0), np.float64(6346.0)]",10273.0,"[np.float64(553.0), np.float64(1350.0), np.float64(872.0), np.float64(4209.0)]",6984.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184947,4243822602,0,11144185,residential,2,15th Street,False,True,11.708957384952775,3186,1529,43.0,0.0,nan,,0.0,0.7150000333786011,1.0,0.4749999940395355,1.0,[np.float64(723.0)],723.0,[np.float64(534.0)],534.0,[np.float64(nan)],0.0,nan,nan,nan,nan
2912184947,2912184948,0,"[828443512, 1376921707]",secondary,"['3', '2']",Washington Avenue,True,False,174.3776590796682,"[6054, 5969, 4273, 2802, 8372]",1426,56.0,0.003,nan,,0.0,0.6510526255557412,1.0,0.40789471174541275,1.0,"[np.float64(17075.0), np.float64(1507.0), np.float64(2176.0), np.float64(1419.0), np.float64(5285.0)]",27462.0,"[np.float64(12347.0), np.float64(776.0), np.float64(1260.0), np.float64(1080.0), np.float64(2906.0)]",18369.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184948,5097125821,0,"[564984242, 425042116]",residential,"['3', '2']",16th Street,False,False,155.1845153026029,"[3207, 5876, 5973, 4021, 4026, 7675, 3197]",1701,43.0,0.004,nan,,0.0,0.523888905843099,1.0,0.2917647081262925,0.9779877035150861,"[np.float64(1665.0), np.float64(430.0), np.float64(233.0), np.float64(245.0), np.float64(1238.0), np.float64(3818.0), np.float64(947.0)]",8576.0,"[np.float64(656.0), np.float64(265.0), np.float64(62.0), np.float64(35.0), np.float64(514.0), np.float64(2676.0), np.float64(334.0)]",4542.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
2912184948,2912184949,0,585387656,secondary,2,Washington Avenue,True,False,166.96450180122207,"[4549, 4552, 2805, 5878, 4793]",1429,56.0,0.003,nan,,0.0,0.3647058711332433,1.0,0.12937499582767487,0.9718413933915163,"[np.float64(989.0), np.float64(272.0), np.float64(1180.0), np.float64(6774.0), np.float64(5351.0)]",14566.0,"[np.float64(174.0), np.float64(65.0), np.float64(602.0), np.float64(2637.0), np.float64(1425.0)]",4903.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184949,4243836262,0,680707631,secondary,2,Washington Avenue,True,False,8.766038413050307,2807,1430,50.0,0.0,nan,,0.0,0.26499998569488525,1.0,,0.0,[np.float64(558.0)],558.0,[np.float64(nan)],0.0,[np.float64(nan)],0.0,nan,nan,nan,nan
2912184949,9251513037,0,680642393,residential,2,Lincoln Road,True,False,10.38281416754455,5723,1774,43.0,0.0,nan,,0.0,0.22499999403953552,1.0,,0.0,[np.float64(224.0)],224.0,[np.float64(nan)],0.0,[np.float64(nan)],0.0,nan,nan,nan,nan
2912184953,2912184956,0,"[1023299632, 1023299633, 1023299634, 1023299635, 1023299636]",secondary,"['3', '2']",Washington Avenue,True,False,174.25213950664684,"[5837, 4560, 3282, 5850, 2811, 5852, 4318, 5851]",1434,56.0,0.003,nan,,0.0,0.3777777353922526,1.0,0.17875000834465027,0.9318128916567313,"[np.float64(340.0), np.float64(658.0), np.float64(4427.0), np.float64(1689.0), np.float64(1003.0), np.float64(3379.0), np.float64(2183.0), np.float64(5891.0)]",19570.0,"[np.float64(nan), np.float64(349.0), np.float64(1522.0), np.float64(762.0), np.float64(490.0), np.float64(1543.0), np.float64(1053.0), np.float64(3112.0)]",8831.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2912184953,4243836262,0,"[287648867, 999360503]",secondary,"['3', '2']",Washington Avenue,True,False,173.68556610767374,"[5126, 3271, 4556, 4150, 4791, 2808, 4313, 4312]",1560,56.0,0.003,nan,,0.0,0.4121052340457314,1.0,0.18611110581292045,0.9591633467618349,"[np.float64(7579.0), np.float64(383.0), np.float64(1774.0), np.float64(2719.0), np.float64(1706.0), np.float64(2033.0), np.float64(2936.0), np.float64(1095.0)]",20225.0,"[np.float64(3959.0), np.float64(nan), np.float64(825.0), np.float64(982.0), np.float64(651.0), np.float64(818.0), np.float64(1268.0), np.float64(523.0)]",9026.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
2969670395,4317310900,0,447042024,primary,2,nan,True,False,58.11947521513294,"[2817, 2818, 3779, 8835, 8837, 8838, 8836, 3787, 3788, 5147, 5148, 5150, 5151]",1669,52.0,0.001,nan,,0.0,0.7722222540113661,1.0,0.4400000042385525,1.0,"[np.float64(2041.0), np.float64(1526.0), np.float64(2815.0), np.float64(1045.0), np.float64(953.0), np.float64(813.0), np.float64(1066.0), np.float64(1806.0), np.float64(1159.0), np.float64(1536.0), np.float64(1828.0), np.float64(1365.0), np.float64(1041.0)]",18994.0,"[np.float64(1437.0), np.float64(833.0), np.float64(1870.0), np.float64(701.0), np.float64(670.0), np.float64(546.0), np.float64(766.0), np.float64(1183.0), np.float64(828.0), np.float64(741.0), np.float64(833.0), np.float64(970.0), np.float64(699.0)]",12077.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,FL A1A,nan,nan
4011243819,4011243823,0,11158094,residential,1,Bay Road,True,False,38.6523679522533,"[2887, 2890, 2891, 6991, 6992, 6993, 7933, 7934]",1440,43.0,0.001,nan,0.24500000476837158,0.6597463856799305,0.9033332665761312,1.0,0.6833333969116211,1.0,"[np.float64(323.0), np.float64(108.0), np.float64(155.0), np.float64(202.0), np.float64(100.0), np.float64(244.0), np.float64(115.0), np.float64(114.0)]",1361.0,"[np.float64(244.0), np.float64(87.0), np.float64(131.0), np.float64(175.0), np.float64(82.0), np.float64(189.0), np.float64(93.0), np.float64(93.0)]",1094.0,"[np.float64(nan), np.float64(14.0), np.float64(53.0), np.float64(79.0), np.float64(25.0), np.float64(26.0), np.float64(22.0), np.float64(28.0)]",247.0,nan,nan,nan,nan
4011243823,11529643838,0,398360492,residential,nan,Bay Road,True,False,35.194026276068065,"[2892, 6989, 6990, 6988, 6994, 7935]",1442,43.0,0.001,nan,0.34800000190734864,1.0,1.1119998931884765,1.0,0.8899999618530273,1.0,"[np.float64(1177.0), np.float64(283.0), np.float64(262.0), np.float64(360.0), np.float64(234.0), np.float64(628.0)]",2944.0,"[np.float64(1023.0), np.float64(251.0), np.float64(230.0), np.float64(312.0), np.float64(207.0), np.float64(546.0)]",2569.0,"[np.float64(467.0), np.float64(119.0), np.float64(108.0), np.float64(139.0), np.float64(98.0), np.float64(246.0)]",1177.0,nan,nan,nan,nan
4011257289,4011257294,0,398361543,residential,1,nan,True,False,26.472908918300195,"[2904, 2905, 2906, 2907, 2908]",1446,43.0,0.001,nan,,0.0,0.8174999952316284,1.0,0.6425000429153442,1.0,"[np.float64(311.0), np.float64(133.0), np.float64(70.0), np.float64(136.0), np.float64(247.0)]",897.0,"[np.float64(257.0), np.float64(110.0), np.float64(58.0), np.float64(114.0), np.float64(209.0)]",748.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4011257294,9249416951,0,1002164711,residential,3,Sheridan Avenue,False,True,39.00375061952165,"[5392, 8818, 5395, 2460, 5405]",1767,43.0,0.001,nan,,0.0,0.7540000438690185,1.0,0.5820000171661377,1.0,"[np.float64(306.0), np.float64(52.0), np.float64(1053.0), np.float64(1535.0), np.float64(760.0)]",3706.0,"[np.float64(256.0), np.float64(42.0), np.float64(889.0), np.float64(1262.0), np.float64(613.0)]",3062.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4011268269,4011268283,0,398362913,secondary_link,1,nan,True,False,43.42185588193938,"[2913, 2914, 2915, 2916, 7914, 7915, 7916]",1451,40.0,0.001,nan,0.2171428714479719,1.0,0.9800000871930804,1.0,0.7771427971976144,1.0,"[np.float64(713.0), np.float64(346.0), np.float64(410.0), np.float64(1632.0), np.float64(338.0), np.float64(357.0), np.float64(491.0)]",4287.0,"[np.float64(594.0), np.float64(291.0), np.float64(350.0), np.float64(1361.0), np.float64(288.0), np.float64(299.0), np.float64(410.0)]",3593.0,"[np.float64(197.0), np.float64(98.0), np.float64(131.0), np.float64(399.0), np.float64(108.0), np.float64(99.0), np.float64(136.0)]",1168.0,nan,nan,nan,nan
4011268283,4608990878,0,"[398362912, 475940177]",residential,4,North Michigan Avenue,False,True,172.39752372224018,"[1440, 3577, 3846]",1678,43.0,0.004,nan,0.2608000183105469,1.0,1.0231999969482422,1.0,0.8172000122070312,1.0,"[np.float64(21710.0), np.float64(3608.0), np.float64(1280.0)]",26598.0,"[np.float64(18494.0), np.float64(3047.0), np.float64(1064.0)]",22605.0,"[np.float64(7040.0), np.float64(1078.0), np.float64(343.0)]",8461.0,nan,nan,nan,nan
4011268283,5446803954,0,"[475940204, 432721566]",residential,2,19th Street,False,"[False, True]",184.2338068525515,"[3584, 3841, 4001, 4006, 4008, 4521, 7788, 4333, 4335, 3572]",1712,43.0,0.004,nan,0.18772727792913263,1.0,0.9513636502352628,1.0,0.7427272796630859,1.0,"[np.float64(839.0), np.float64(1960.0), np.float64(4002.0), np.float64(941.0), np.float64(359.0), np.float64(535.0), np.float64(2828.0), np.float64(1071.0), np.float64(987.0), np.float64(666.0)]",14188.0,"[np.float64(701.0), np.float64(1630.0), np.float64(3314.0), np.float64(780.0), np.float64(295.0), np.float64(438.0), np.float64(2337.0), np.float64(877.0), np.float64(809.0), np.float64(549.0)]",11730.0,"[np.float64(217.0), np.float64(511.0), np.float64(954.0), np.float64(226.0), np.float64(78.0), np.float64(115.0), np.float64(678.0), np.float64(227.0), np.float64(197.0), np.float64(158.0)]",3361.0,nan,nan,nan,nan
4154572717,4154572717,0,414284800,residential,nan,5th Street,True,False,35.932848867594096,"[2924, 2925, 2926, 2927, 2928, 2929, 2930, 2931, 2932, 2933, 2934, 2935, 2936, 2938, 2939, 2940, 2941, 2942, 2943]",1455,43.0,0.001,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4154572717,11332407150,0,"[414284801, 633038778]",residential,nan,5th Street,False,"[False, True]",71.26709499915566,"[3080, 8782, 3955, 7798, 4159]",1833,43.0,0.002,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4242022046,4242022053,0,11128092,tertiary,nan,Ocean Drive,True,False,50.56512709183761,"[6308, 3034, 3036, 3038, 3039]",1464,48.0,0.001,nan,,0.0,0.17857142857142858,1.0,,0.0,"[np.float64(48.0), np.float64(154.0), np.float64(103.0), np.float64(135.0), np.float64(517.0)]",957.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
4242022053,4242029098,0,810267460,residential,nan,Ocean Drive,True,False,9.329386035684305,3044,1465,43.0,0.0,nan,,0.0,0.12999999523162842,0.6115041971032743,,0.0,[np.float64(71.0)],71.0,[np.float64(nan)],0.0,[np.float64(nan)],0.0,nan,nan,nan,nan
4242022053,4242029098,1,"[11148816, 293376009]",residential,1,South Pointe Drive,True,False,230.6182689832897,"[6306, 3043, 6307, 2437, 2438, 4745, 1322, 2836]",1466,43.0,0.005,nan,,0.0,0.11999999731779099,0.049629424637921575,,0.0,"[np.float64(nan), np.float64(nan), np.float64(132.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",132.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4242035485,4242035486,0,424827764,residential,nan,2nd Street,False,True,11.148260420397584,3051,1470,43.0,0.0,nan,,0.0,0.7300000190734863,1.0,0.5,1.0,[np.float64(699.0)],699.0,[np.float64(535.0)],535.0,[np.float64(nan)],0.0,nan,nan,nan,nan
4242035485,4242046385,0,287648863,tertiary,2,Washington Avenue,True,False,139.534651338838,"[4736, 7243, 3046, 7247]",1468,40.0,0.003,nan,,0.0,0.6323529411764706,1.0,0.4017647013944738,1.0,"[np.float64(5556.0), np.float64(649.0), np.float64(453.0), np.float64(1155.0)]",7813.0,"[np.float64(3655.0), np.float64(382.0), np.float64(347.0), np.float64(886.0)]",5270.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4242035486,4242035487,0,190867881,tertiary,2,Washington Avenue,True,False,133.5406875434082,"[3049, 6667, 7252]",1471,40.0,0.003,nan,,0.0,0.7817647036384133,1.0,0.5470588347491097,1.0,"[np.float64(358.0), np.float64(482.0), np.float64(7965.0)]",8805.0,"[np.float64(263.0), np.float64(378.0), np.float64(6155.0)]",6796.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4242035486,4242046384,0,190867881,tertiary,2,Washington Avenue,True,False,140.69779607841133,"[4737, 3066, 7251, 7244]",1479,40.0,0.004,nan,,0.0,0.6305555237664117,1.0,0.4005555576748318,1.0,"[np.float64(543.0), np.float64(497.0), np.float64(337.0), np.float64(6652.0)]",8029.0,"[np.float64(407.0), np.float64(246.0), np.float64(250.0), np.float64(4669.0)]",5572.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4242035487,4242043690,0,190867881,tertiary,2,Washington Avenue,True,False,8.126215247256942,3052,1473,40.0,0.0,nan,,0.0,0.7900000214576721,1.0,0.550000011920929,1.0,[np.float64(541.0)],541.0,[np.float64(416.0)],416.0,[np.float64(nan)],0.0,25 mph,nan,nan,nan
4242046384,4242046385,0,11169534,residential,nan,3rd Street,False,False,10.919101353128305,3067,1480,40.0,0.0,nan,,0.0,0.42999998728434247,1.0,0.20333333810170492,1.0,[np.float64(451.0)],451.0,[np.float64(213.0)],213.0,[np.float64(nan)],0.0,25 mph,nan,nan,nan
4242046384,4242046386,0,190867881,tertiary,2,Washington Avenue,True,False,139.76553639162057,"[6558, 7624, 7246, 3070, 4734]",1484,40.0,0.003,nan,,0.0,0.5147058823529411,1.0,0.2911764593685375,1.0,"[np.float64(514.0), np.float64(2895.0), np.float64(1522.0), np.float64(269.0), np.float64(1660.0)]",6860.0,"[np.float64(270.0), np.float64(1792.0), np.float64(823.0), np.float64(130.0), np.float64(980.0)]",3995.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4242046385,4242046387,0,287648863,tertiary,2,Washington Avenue,True,False,139.11659927213793,"[7245, 3069, 6557, 4735]",1482,40.0,0.003,nan,,0.0,0.48722224765353733,1.0,0.262222237057156,1.0,"[np.float64(4751.0), np.float64(1301.0), np.float64(282.0), np.float64(200.0)]",6534.0,"[np.float64(2705.0), np.float64(627.0), np.float64(143.0), np.float64(104.0)]",3579.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4242046386,4242046387,0,424832294,residential,2,4th Street,False,True,10.848659188414745,3075,1486,43.0,0.0,nan,,0.0,0.4399999976158142,1.0,0.2150000035762787,1.0,[np.float64(458.0)],458.0,[np.float64(224.0)],224.0,[np.float64(nan)],0.0,nan,nan,nan,nan
4242547705,4242573103,0,293376005,tertiary,1,Ocean Drive,True,False,117.85602289658242,"[3110, 3111, 6281, 6282, 6283, 6284, 6285, 6286, 6287]",1498,40.0,0.003,nan,,0.0,0.18399999141693116,0.2835480398017877,,0.0,"[np.float64(302.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",302.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4242547705,11332407150,0,1069487555,tertiary,1,5th Street,True,False,26.64639496184795,"[6280, 7799]",1834,42.0,0.001,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4242547712,4242551864,0,855875291,residential,2,Lenox Avenue,False,True,88.9192560235071,"[4123, 5035, 6760, 3101]",1494,43.0,0.002,nan,0.2990000247955322,1.0,1.0649999618530273,1.0,0.8550000190734863,1.0,"[np.float64(5818.0), np.float64(318.0), np.float64(820.0), np.float64(352.0)]",7308.0,"[np.float64(5035.0), np.float64(274.0), np.float64(696.0), np.float64(303.0)]",6308.0,"[np.float64(2085.0), np.float64(112.0), np.float64(257.0), np.float64(124.0)]",2578.0,nan,nan,nan,nan
4242573119,4242578381,0,"[1305038458, 1305038459, 1305510478, 1305510479]",primary,"['3', '2']",Collins Avenue,False,True,138.44682572603202,"[4203, 3119, 6831, 6833, 3093, 8282, 8285]",1503,56.0,0.002,nan,,0.0,0.20722222328186035,1.0,0.08500000089406967,0.010674345903653827,"[np.float64(2512.0), np.float64(1832.0), np.float64(1962.0), np.float64(5482.0), np.float64(3673.0), np.float64(992.0), np.float64(2184.0)]",18637.0,"[np.float64(nan), np.float64(nan), np.float64(90.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",90.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,FL A1A,nan,nan
4242578381,4242578382,0,"[1305510481, 1307227194]",primary,"['3', '2']",Collins Avenue,False,True,137.62023270846112,"[8321, 6479, 3123, 3096, 6494, 8287]",1507,56.0,0.002,nan,,0.0,0.22882352155797622,1.0,,0.0,"[np.float64(1587.0), np.float64(4332.0), np.float64(1555.0), np.float64(5883.0), np.float64(1352.0), np.float64(2564.0)]",17273.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,FL A1A,nan,nan
4242578382,4242587818,0,"[1307231072, 1307227195, 1307231071]",primary,"['3', '2']",Collins Avenue,False,True,137.90975413445568,"[8322, 6468, 6470, 4199, 4201, 3132, 8318]",1514,56.0,0.002,nan,,0.0,0.29411764705882354,1.0,0.1274999976158142,0.5618911342744839,"[np.float64(1363.0), np.float64(4048.0), np.float64(1662.0), np.float64(3616.0), np.float64(6177.0), np.float64(3190.0), np.float64(7010.0)]",27066.0,"[np.float64(146.0), np.float64(1853.0), np.float64(nan), np.float64(32.0), np.float64(2415.0), np.float64(1523.0), np.float64(706.0)]",6675.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,FL A1A,nan,nan
4242587804,4243811221,0,"[1307405121, 1306327362, 1307405123]",primary,"['3', '2']",Collins Avenue,False,True,137.54476463214522,"[3143, 8329, 6124, 8301, 6257, 3158]",1524,48.0,0.003,nan,,0.0,0.11916667222976685,0.7660521116605528,,0.0,"[np.float64(1433.0), np.float64(477.0), np.float64(4639.0), np.float64(382.0), np.float64(nan), np.float64(1456.0)]",8387.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,FL A1A,nan,nan
4243811220,4243822638,0,"[1122304462, 86626815]",primary,4,Collins Avenue,False,True,73.04020706831625,"[3202, 6087, 3213, 7286, 6104]",1532,52.0,0.001,nan,,0.0,0.19999999470180935,1.0,0.05999999865889549,0.009270073135665169,"[np.float64(2247.0), np.float64(1615.0), np.float64(3389.0), np.float64(6100.0), np.float64(506.0)]",13857.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(39.0), np.float64(nan)]",39.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,FL A1A,nan,nan
