o_node,d_node,origin,destination,opt_path,length,match_ids,OD,length_EV1_ma,diff_length_EV1_ma,diff_length_EV1_ma_pc
1935861255,11202022282,A_279,B_1,"[1935861255, 3888725362, 1935861265, 1935861276, 5641496958, 5641533029, 1935861302, 1935861311, 1935861328, 1935861317, 1935861332, 1935861340, 1935861343, 1935861346, 1935861314, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",3413.0,"[2190, 2189, 1422, 3177, 3202, 3201, 1464, 1481, 1479, 1485, 1501, 1505, 1511, 1513, 2613, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_279B_1,3413.0,0.0,0.0
1935861255,1934244652,A_279,B_2,"[1935861255, 3888725362, 1935861265, 1935861276, 5641496958, 5641533029, 1935861302, 1935861311, 1935861328, 1935861317, 1935861332, 1935861340, 1935861343, 1935861346, 1935861314, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612441062, 5639562107, 2612440680, 2612441007, 2612440559, 2612440663, 2612440883, 4723175225, 4723175226, 4723175227, 5653957965, 2612440968, 5654094090, 5654094091, 5653957957, 4723171915, 4723171916, 4723168132, 4723171912, 2612440649, 5653896226, 3887805420, 2612440956, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",5393.0,"[2190, 2189, 1422, 3177, 3202, 3201, 1464, 1481, 1479, 1485, 1501, 1505, 1511, 1513, 2613, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1950, 3035, 3034, 1912, 1913, 1818, 1873, 2513, 2518, 2521, 3473, 3472, 3484, 3489, 3488, 3453, 2507, 2506, 2492, 2493, 3436, 3437, 2144, 2135, 3745, 3744, 1964, 1967, 2394, 968, 2907, 2911, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_279B_2,5864.0,471.0,8.733543482291859
1935861255,11202022283,A_279,B_3,"[1935861255, 3888725362, 1935861265, 1935861276, 5641496958, 5641533029, 1935861302, 1935861311, 1935861328, 1935861317, 1935861332, 1935861341, 1935861345, 1935861349, 1935861367, 10538932353, 1935861376, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5637700729, 5280400486, 5280400489, 5637700732, 5637700733, 5637700734, 4723291246, 11202022275, 5280400736, 5280400727, 5280400726, 5280400735, 6404679085, 11202022283]",3418.0,"[2190, 2189, 1422, 3177, 3202, 3201, 1464, 1481, 1479, 1485, 1503, 1508, 1516, 1528, 3795, 3794, 1566, 3798, 3799, 3022, 3024, 3026, 3026, 2996, 2997, 2745, 2998, 3001, 3006, 3005, 2761, 2761, 2760, 2752, 2756, 3602, 3601]",A_279B_3,,,
1935861255,11202022284,A_279,B_4,"[1935861255, 3888725362, 1935861265, 1935861276, 5641496958, 5641533029, 1935861302, 1935861311, 1935861328, 1935861317, 1935861332, 1935861341, 1935861345, 1935861349, 1935861367, 10538932353, 1935861376, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",2352.0,"[2190, 2189, 1422, 3177, 3202, 3201, 1464, 1481, 1479, 1485, 1503, 1508, 1516, 1528, 3795, 3794, 1566, 3798, 3799, 3022, 3024, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_279B_4,2370.0,18.0,0.7653061224489796
1935861255,11202022285,A_279,"B_5,B_6","[1935861255, 3888725362, 1935861265, 1935861276, 5641496958, 5641533029, 1935861302, 1935861311, 1935861328, 1935861317, 1935861332, 1935861341, 1935861345, 1935861349, 1935861367, 10538932353, 1935861376, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",2787.0,"[2190, 2189, 1422, 3177, 3202, 3201, 1464, 1481, 1479, 1485, 1503, 1508, 1516, 1528, 3795, 3794, 1566, 3798, 3799, 3022, 3024, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 1172, 1200, 1199, 20, 14, 22, 23, 6, 6]","A_279B_5,B_6",2795.0,8.0,0.2870470039468963
10904991499,5632424987,A_280,B_0,"[10904991499, 5641652945, 10905032405, 10905032406, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",4203.0,"[3830, 3838, 3842, 3841, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_280B_0,,,
10904991499,11202022282,A_280,B_1,"[10904991499, 5641652945, 10905032405, 10905032406, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",4176.0,"[3830, 3838, 3842, 3841, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_280B_1,,,
10904991499,1934244652,A_280,B_2,"[10904991499, 5641652945, 10905032405, 10905032406, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612441062, 5639562107, 2612440680, 2612441007, 2612440559, 2612440663, 2612440883, 4723175225, 4723175226, 4723175227, 5653957965, 2612440968, 5654094090, 5654094091, 5653957957, 4723171915, 4723171916, 4723168132, 4723171912, 2612440649, 5653896226, 3887805420, 2612440956, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",6156.0,"[3830, 3838, 3842, 3841, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1950, 3035, 3034, 1912, 1913, 1818, 1873, 2513, 2518, 2521, 3473, 3472, 3484, 3489, 3488, 3453, 2507, 2506, 2492, 2493, 3436, 3437, 2144, 2135, 3745, 3744, 1964, 1967, 2394, 968, 2907, 2911, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_280B_2,,,
10904991499,11202022283,A_280,B_3,"[10904991499, 5641652945, 10905032405, 10905032406, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5637700729, 5280400486, 5280400489, 5637700732, 5637700733, 5637700734, 4723291246, 11202022275, 5280400736, 5280400727, 5280400726, 5280400735, 6404679085, 11202022283]",3993.0,"[3830, 3838, 3842, 3841, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1597, 1598, 2678, 2679, 3707, 3708, 1564, 3798, 3799, 3022, 3024, 3026, 3026, 2996, 2997, 2745, 2998, 3001, 3006, 3005, 2761, 2761, 2760, 2752, 2756, 3602, 3601]",A_280B_3,,,
10904991499,11202022284,A_280,B_4,"[10904991499, 5641652945, 10905032405, 10905032406, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",2927.0,"[3830, 3838, 3842, 3841, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1597, 1598, 2678, 2679, 3707, 3708, 1564, 3798, 3799, 3022, 3024, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_280B_4,,,
10904991499,11202022285,A_280,"B_5,B_6","[10904991499, 5641652945, 10905032405, 10905032406, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",3362.0,"[3830, 3838, 3842, 3841, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1597, 1598, 2678, 2679, 3707, 3708, 1564, 3798, 3799, 3022, 3024, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 1172, 1200, 1199, 20, 14, 22, 23, 6, 6]","A_280B_5,B_6",,,
11202022252,5632424987,A_281,B_0,"[11202022252, 5641683645, 5641683648, 6412882524, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",4476.0,"[3352, 3315, 3639, 3640, 2673, 2052, 2057, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_281B_0,,,
11202022252,11202022282,A_281,B_1,"[11202022252, 5641683645, 5641683648, 6412882524, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",4449.0,"[3352, 3315, 3639, 3640, 2673, 2052, 2057, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_281B_1,4449.0,0.0,0.0
11202022252,1934244652,A_281,B_2,"[11202022252, 5641683645, 5641683648, 6412882524, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612441062, 5639562107, 2612440680, 2612441007, 2612440559, 2612440663, 2612440883, 4723175225, 4723175226, 4723175227, 5653957965, 2612440968, 5654094090, 5654094091, 5653957957, 4723171915, 4723171916, 4723168132, 4723171912, 2612440649, 5653896226, 3887805420, 2612440956, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",6429.0,"[3352, 3315, 3639, 3640, 2673, 2052, 2057, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1950, 3035, 3034, 1912, 1913, 1818, 1873, 2513, 2518, 2521, 3473, 3472, 3484, 3489, 3488, 3453, 2507, 2506, 2492, 2493, 3436, 3437, 2144, 2135, 3745, 3744, 1964, 1967, 2394, 968, 2907, 2911, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_281B_2,6712.0,283.0,4.401928760304869
11202022252,11202022283,A_281,B_3,"[11202022252, 5641683645, 5641683648, 6412882524, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5637700729, 5280400486, 5280400489, 5637700732, 5637700733, 5637700734, 4723291246, 11202022275, 5280400736, 5280400727, 5280400726, 5280400735, 6404679085, 11202022283]",4266.0,"[3352, 3315, 3639, 3640, 2673, 2052, 2057, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1597, 1598, 2678, 2679, 3707, 3708, 1564, 3798, 3799, 3022, 3024, 3026, 3026, 2996, 2997, 2745, 2998, 3001, 3006, 3005, 2761, 2761, 2760, 2752, 2756, 3602, 3601]",A_281B_3,,,
11202022252,11202022284,A_281,B_4,"[11202022252, 5641683645, 5641683648, 6412882524, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",3200.0,"[3352, 3315, 3639, 3640, 2673, 2052, 2057, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1597, 1598, 2678, 2679, 3707, 3708, 1564, 3798, 3799, 3022, 3024, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_281B_4,3218.0,18.0,0.5625
11202022252,11202022285,A_281,"B_5,B_6","[11202022252, 5641683645, 5641683648, 6412882524, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",3635.0,"[3352, 3315, 3639, 3640, 2673, 2052, 2057, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1597, 1598, 2678, 2679, 3707, 3708, 1564, 3798, 3799, 3022, 3024, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 1172, 1200, 1199, 20, 14, 22, 23, 6, 6]","A_281B_5,B_6",3643.0,8.0,0.2200825309491059
11202022253,5632424987,A_287,B_0,"[11202022253, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 1934244728, 4722963448, 4722963452, 5632800155, 11202022263, 5632800162, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",4510.0,"[2839, 2840, 3534, 3533, 2832, 2833, 947, 299, 292, 132, 179, 243, 901, 902, 748, 750, 349, 344, 2326, 757, 1677, 1676, 778, 791, 2356, 2355, 2252, 2250, 3803, 3801, 788, 785, 2362, 2363, 2901, 2901, 2911, 2907, 968, 2394, 1967, 1964, 1962, 1694, 2396, 1320, 2395, 471, 1260, 3755, 3754, 3747, 2860]",A_287B_0,,,
11202022253,11202022282,A_287,B_1,"[11202022253, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 1934244728, 4722963448, 4722963452, 5632800155, 11202022263, 5632800162, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 11202022282]",4537.0,"[2839, 2840, 3534, 3533, 2832, 2833, 947, 299, 292, 132, 179, 243, 901, 902, 748, 750, 349, 344, 2326, 757, 1677, 1676, 778, 791, 2356, 2355, 2252, 2250, 3803, 3801, 788, 785, 2362, 2363, 2901, 2901, 2911, 2907, 968, 2394, 1967, 1964, 1962, 1694, 2396, 1320, 2395, 471, 1260, 3755, 3754, 3747, 2860, 2859]",A_287B_1,9352.0,4815.0,106.12739695834252
11202022253,1934244652,A_287,B_2,"[11202022253, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652]",1621.0,"[2839, 2840, 3534, 3533, 2832, 2833, 947, 299, 292, 132, 179, 243, 901, 902]",A_287B_2,1621.0,0.0,0.0
11202022253,11202022283,A_287,B_3,"[11202022253, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",4214.0,"[2839, 2840, 3534, 3533, 2832, 2833, 947, 299, 292, 132, 179, 243, 901, 902, 748, 750, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 1184, 3601]",A_287B_3,,,
11202022253,11202022284,A_287,B_4,"[11202022253, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 4723135463, 4816491859, 4816491861, 1833313089, 4816491856, 5635142254, 1833313083, 1833313087, 4723303157, 11202022284]",5115.0,"[2839, 2840, 3534, 3533, 2832, 2833, 947, 299, 292, 132, 179, 243, 901, 902, 748, 750, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 2438, 2704, 2711, 2710, 2695, 2696, 2933, 598, 2618, 2617]",A_287B_4,5115.0,0.0,0.0
11202022253,11202022285,A_287,"B_5,B_6","[11202022253, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",4846.0,"[2839, 2840, 3534, 3533, 2832, 2833, 947, 299, 292, 132, 179, 243, 901, 902, 748, 750, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_287B_5,B_6",4846.0,0.0,0.0
11202022254,5632424987,A_288,B_0,"[11202022254, 567933757, 735175556, 663132017, 663132018, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 1934244728, 4722963448, 4722963452, 5632800155, 11202022263, 5632800162, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",3964.0,"[2848, 270, 269, 190, 189, 243, 901, 902, 748, 750, 349, 344, 2326, 757, 1677, 1676, 778, 791, 2356, 2355, 2252, 2250, 3803, 3801, 788, 785, 2362, 2363, 2901, 2901, 2911, 2907, 968, 2394, 1967, 1964, 1962, 1694, 2396, 1320, 2395, 471, 1260, 3755, 3754, 3747, 2860]",A_288B_0,,,
11202022254,11202022282,A_288,B_1,"[11202022254, 567933757, 735175556, 663132017, 663132018, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 1934244728, 4722963448, 4722963452, 5632800155, 11202022263, 5632800162, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 11202022282]",3991.0,"[2848, 270, 269, 190, 189, 243, 901, 902, 748, 750, 349, 344, 2326, 757, 1677, 1676, 778, 791, 2356, 2355, 2252, 2250, 3803, 3801, 788, 785, 2362, 2363, 2901, 2901, 2911, 2907, 968, 2394, 1967, 1964, 1962, 1694, 2396, 1320, 2395, 471, 1260, 3755, 3754, 3747, 2860, 2859]",A_288B_1,8733.0,4742.0,118.81733901277875
11202022254,1934244652,A_288,B_2,"[11202022254, 567933757, 735175556, 663132017, 663132018, 663132015, 683300825, 1934261211, 1934244652]",1075.0,"[2848, 270, 269, 190, 189, 243, 901, 902]",A_288B_2,1075.0,0.0,0.0
