o_node,d_node,origin,destination,opt_path,length,match_ids
13037735189,13037735223,O_53,D_6,"[13037735189, 5641683645, 5641683648, 4816024496, 3887805316, 1935869779, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 1935869791, 1935869794, 1935869790, 1935869793, 1935869796, 1935869808, 1935869817, 1935869799, 1935861361, 4816024503, 4723303152, 6423623102, 1935861397, 1935861399, 10538932355, 1935861402, 5637700756, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",3630.166,"[3528, 3484, 3486, 2783, 2127, 2136, 3398, 3397, 3975, 3974, 3411, 4016, 4014, 2291, 2292, 2206, 1641, 1638, 1635, 1646, 1654, 1659, 1660, 1650, 2788, 2789, 3886, 3887, 1603, 3983, 3984, 3157, 3159, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735190,5632424987,O_54,D_0,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",4516.639000000001,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910, 755, 757, 348, 343, 2424, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985]"
13037735190,13037735220,O_54,D_1,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 13037735220]",4543.639000000001,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910, 755, 757, 348, 343, 2424, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985, 2984]"
13037735190,1934244652,O_54,D_2,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652]",1620.876,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910]"
13037735190,13037735221,O_54,D_3,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",4213.0470000000005,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910, 755, 757, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 1189, 1190, 3776]"
13037735190,13037735222,O_54,D_4,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",5112.382,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910, 755, 757, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
13037735190,13037735223,O_54,D_5,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4843.9980000000005,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910, 755, 757, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735190,13037735223,O_54,D_6,"[13037735190, 5626576859, 5626576869, 6354257134, 1934270154, 5626518616, 1934270156, 735175631, 735175583, 567933758, 568013320, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4843.9980000000005,"[2963, 2964, 3708, 3707, 2956, 2957, 955, 298, 291, 132, 179, 242, 909, 910, 755, 757, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735191,5632424987,O_55,D_0,"[13037735191, 567933757, 735175556, 663132017, 663132018, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",3971.169,"[2973, 269, 268, 190, 189, 242, 909, 910, 755, 757, 348, 343, 2424, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985]"
13037735191,13037735220,O_55,D_1,"[13037735191, 567933757, 735175556, 663132017, 663132018, 663132015, 683300825, 1934261211, 1934244652, 1934244654, 762948429, 762948426, 4715753072, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 13037735220]",3998.169,"[2973, 269, 268, 190, 189, 242, 909, 910, 755, 757, 348, 343, 2424, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985, 2984]"
13037735191,1934244652,O_55,D_2,"[13037735191, 567933757, 735175556, 663132017, 663132018, 663132015, 683300825, 1934261211, 1934244652]",1075.406,"[2973, 269, 268, 190, 189, 242, 909, 910]"
13037735191,13037735221,O_55,D_3,"[13037735191, 567933757, 5626439066, 663132016, 1934261210, 1934244650, 6354133927, 1934261213, 683300819, 1934244722, 1934244726, 663132010, 663132020, 1934244756, 1934244758, 4723019417, 1934244767, 1934244769, 1934244785, 1934244788, 4723019419, 762948413, 1934244807, 4722986088, 567933774, 5632850500, 2141096631, 567932048, 5632850501, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",3593.3109999999992,"[2973, 2946, 2947, 904, 905, 3693, 3694, 912, 780, 788, 791, 191, 817, 820, 2480, 2481, 836, 860, 863, 2486, 2487, 880, 2467, 2468, 3063, 1667, 85, 3065, 3, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 1189, 1190, 3776]"
13037735191,13037735222,O_55,D_4,"[13037735191, 567933757, 5626439066, 663132016, 1934261210, 1934244650, 6354133927, 1934261213, 683300819, 1934244722, 1934244726, 663132010, 663132020, 1934244756, 1934244758, 4723019417, 1934244767, 1934244769, 1934244785, 1934244788, 4723019419, 762948413, 1934244807, 4722986088, 567933774, 5632850500, 2141096631, 567932048, 5632850501, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",4492.646,"[2973, 2946, 2947, 904, 905, 3693, 3694, 912, 780, 788, 791, 191, 817, 820, 2480, 2481, 836, 860, 863, 2486, 2487, 880, 2467, 2468, 3063, 1667, 85, 3065, 3, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
13037735191,13037735223,O_55,D_5,"[13037735191, 567933757, 5626439066, 663132016, 1934261210, 1934244650, 6354133927, 1934261213, 683300819, 1934244722, 1934244726, 663132010, 663132020, 1934244756, 1934244758, 4723019417, 1934244767, 1934244769, 1934244785, 1934244788, 4723019419, 762948413, 1934244807, 4722986088, 567933774, 5632850500, 2141096631, 567932048, 5632850501, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4224.261999999999,"[2973, 2946, 2947, 904, 905, 3693, 3694, 912, 780, 788, 791, 191, 817, 820, 2480, 2481, 836, 860, 863, 2486, 2487, 880, 2467, 2468, 3063, 1667, 85, 3065, 3, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735191,13037735223,O_55,D_6,"[13037735191, 567933757, 5626439066, 663132016, 1934261210, 1934244650, 6354133927, 1934261213, 683300819, 1934244722, 1934244726, 663132010, 663132020, 1934244756, 1934244758, 4723019417, 1934244767, 1934244769, 1934244785, 1934244788, 4723019419, 762948413, 1934244807, 4722986088, 567933774, 5632850500, 2141096631, 567932048, 5632850501, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4224.261999999999,"[2973, 2946, 2947, 904, 905, 3693, 3694, 912, 780, 788, 791, 191, 817, 820, 2480, 2481, 836, 860, 863, 2486, 2487, 880, 2467, 2468, 3063, 1667, 85, 3065, 3, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
683300823,5632424987,O_56,D_0,"[683300823, 735175682, 683300824, 1934261208, 683300820, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",3502.696,"[310, 309, 902, 901, 751, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985]"
683300823,13037735220,O_56,D_1,"[683300823, 735175682, 683300824, 1934261208, 683300820, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 13037735220]",3529.696,"[310, 309, 902, 901, 751, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985, 2984]"
683300823,1934244652,O_56,D_2,"[683300823, 735175682, 683300824, 1934261208, 1934261211, 1934244652]",796.0509999999999,"[310, 309, 902, 907, 910]"
683300823,13037735221,O_56,D_3,"[683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",3340.2759999999994,"[310, 309, 902, 901, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 1189, 1190, 3776]"
683300823,13037735222,O_56,D_4,"[683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",4239.611,"[310, 309, 902, 901, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
683300823,13037735223,O_56,D_5,"[683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",3971.226999999999,"[310, 309, 902, 901, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
683300823,13037735223,O_56,D_6,"[683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",3971.226999999999,"[310, 309, 902, 901, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
2569030739,5632424987,O_57,D_0,"[2569030739, 2569030735, 683300820, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",3069.9930000000004,"[1733, 1731, 751, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985]"
2569030739,13037735220,O_57,D_1,"[2569030739, 2569030735, 683300820, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 11054353601, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 4722963451, 1934244728, 4722963448, 4722963452, 776741692, 5632800156, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 13037735220]",3096.9930000000004,"[1733, 1731, 751, 764, 1728, 1727, 785, 800, 4027, 4026, 2455, 2349, 2347, 3987, 3985, 2463, 2462, 793, 2461, 2466, 3027, 3029, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985, 2984]"
2569030739,1934244652,O_57,D_2,"[2569030739, 2569030735, 683300820, 4715753077, 1934244654, 1934244652]",441.506,"[1733, 1731, 2426, 756, 755]"
2569030739,13037735221,O_57,D_3,"[2569030739, 2569030735, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",2907.573,"[1733, 1731, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 1189, 1190, 3776]"
2569030739,13037735222,O_57,D_4,"[2569030739, 2569030735, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",3806.908,"[1733, 1731, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
2569030739,13037735223,O_57,D_5,"[2569030739, 2569030735, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",3538.5239999999994,"[1733, 1731, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
2569030739,13037735223,O_57,D_6,"[2569030739, 2569030735, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",3538.5239999999994,"[1733, 1731, 2426, 2427, 348, 342, 766, 773, 774, 195, 802, 813, 826, 841, 839, 131, 867, 3021, 650, 3066, 2471, 886, 1060, 1070, 1073, 1072, 2533, 2537, 3080, 1675, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
2568977667,5632424987,O_58,D_0,"[2568977667, 6354983198, 2568927639, 5632591850, 5632591853, 12393511292, 5632591854, 5632591855, 5632591856, 5632591858, 4723043850, 5632534919, 11061441970, 11061441973, 11061441982, 2593845424, 2593845096, 2593845094, 776522008, 8253130795, 8253130813, 8253130811, 8253130793, 5632424987]",1808.3049999999998,"[3721, 3722, 2997, 3001, 4201, 3003, 3005, 3004, 3006, 3010, 2492, 2989, 4071, 4073, 4079, 1761, 1757, 1751, 488, 3941, 3939, 3932, 2985]"
2568977667,13037735220,O_58,D_1,"[2568977667, 6354983198, 2568927639, 5632591850, 5632591853, 12393511292, 5632591854, 5632591855, 5632591856, 5632591858, 4723043850, 5632534919, 11061441970, 11061441973, 11061441982, 2593845424, 2593845096, 2593845094, 776522008, 8253130795, 8253130813, 8253130811, 8253130793, 5632424987, 13037735220]",1835.3049999999998,"[3721, 3722, 2997, 3001, 4201, 3003, 3005, 3004, 3006, 3010, 2492, 2989, 4071, 4073, 4079, 1761, 1757, 1751, 488, 3941, 3939, 3932, 2985, 2984]"
2568977667,1934244652,O_58,D_2,"[2568977667, 6354983198, 2568934960, 2568934962, 5632800159, 5632800162, 5632800155, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",2318.4,"[3721, 3723, 1687, 3031, 3035, 3026, 2465, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
2568977667,13037735221,O_58,D_3,"[2568977667, 6354983198, 2568934960, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",2899.9390000000003,"[3721, 3723, 1687, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 1189, 1190, 3776]"
2568977667,13037735222,O_58,D_4,"[2568977667, 6354983198, 2568934960, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",3799.2740000000003,"[3721, 3723, 1687, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
2568977667,13037735223,O_58,D_5,"[2568977667, 6354983198, 2568934960, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",3530.89,"[3721, 3723, 1687, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
2568977667,13037735223,O_58,D_6,"[2568977667, 6354983198, 2568934960, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",3530.89,"[3721, 3723, 1687, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
